,anime_id,name,genre,type,episodes,rating,members
5772,16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",TV,13,5.89,179
5773,6073,21 Emon Uchuu e Irasshai!,"Comedy, Sci-Fi, Space",Movie,1,5.05,216
5774,10139,21 Seiki Manga Hajimete Monogatari,"Adventure, Comedy, Kids, Sci-Fi",Special,1,6.63,258
5775,27589,47 Todoufuken,"Comedy, Kids",TV,26,5.61,112
5776,23149,47 Todoufuken R,"Comedy, Kids",TV,12,5.81,122
5777,29835,47 Todoufuken Specials,"Comedy, Kids, Romance",Special,2,5.23,72
5778,16812,77Danui Bimil,"Action, Drama",Movie,1,3.59,158
5779,16564,84 Taekwon V,"Action, Mecha, Sci-Fi",Movie,1,4.64,151
5780,30214,A Smart Experiment,Dementia,Special,1,4.03,109
5781,9433,A-jang.com,Fantasy,TV,13,5.57,252
5782,11541,Ad Lib Anime Kenkyuujo,Comedy,TV,38,5.29,677
5783,17088,Agigongryong Doolie,"Adventure, Kids",TV,6,5.82,180
5784,17086,Agigongryong Doolie (1988),Kids,TV,7,5.35,139
5785,17090,Agigongryong Doolie (2009),"Adventure, Kids",TV,26,5.5,132
5786,16570,Agigongryong Doolie (Movie),Kids,Movie,1,5.48,155
5787,32956,Ahare! Meisaku-kun,"Comedy, Kids, Parody, School",TV,39,4.54,115
5788,23861,Ai no Kiseki: Doctor Norman Monogatari,"Drama, Slice of Life",Special,1,6.23,107
5789,24645,Ai Shoujo Pollyanna Story Specials,"Drama, Historical, Slice of Life",Special,2,6.11,173
5790,32150,Ai to Shi,Action,Special,1,5.0,69
5791,31485,Aikatsu Stars! Movie,"Music, School, Shoujo, Slice of Life",Movie,1,7.0,1042
5792,32806,Aikatsu!: Nerawareta Mahou no Aikatsu Card,"Music, School, Shoujo, Slice of Life",Movie,1,6.42,488
5793,14183,Aitsu to Lullaby: Suiyobi no Cinderella,"Drama, Romance, Shounen",Movie,1,6.05,194
5794,25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,"Adventure, Fantasy, Kids",TV,26,7.29,292
5795,11275,Akadou Suzunosuke,"Adventure, Historical",TV,52,5.63,220
5796,24857,Akagaki Genzou: Tokuri no Wakare,Comedy,Movie,1,4.5,87
5797,18635,Akane-chan,"Comedy, School, Slice of Life",TV,26,6.09,195
5798,29836,Akuei to Gacchinpo,"Comedy, Kids",TV,13,4.57,83
5799,29889,Akuei to Gacchinpo Tenkomori: Maboroshi no Omake Episode,Comedy,Special,1,4.17,53
5800,29842,Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer,"Comedy, Kids, Magic",Movie,1,5.0,60
5801,29843,Akuei to Gacchinpo: Tenkomori,"Comedy, Kids",TV,12,4.09,68
5802,23779,Akuma to Himegimi,"Comedy, Shoujo",Movie,1,4.88,111
5803,19773,Akuma Tou no Prince: Mitsume ga Tooru,"Adventure, Comedy, Demons, Supernatural",Special,1,4.96,149
5804,8226,Akuma-kun (Movie),"Adventure, Fantasy, Horror, Magic, Supernatural",Movie,1,5.91,213
5805,8227,Akuma-kun: Youkoso Akuma Land e!!,"Adventure, Fantasy, Horror, Magic, Supernatural",Movie,1,5.35,185
5806,31941,Alice in Dreamland,"Adventure, Fantasy",Movie,1,5.25,595
5807,18819,Alice Tantei Kyoku,Kids,TV,56,6.13,119
5808,24647,Alps Monogatari: Watashi no Annette Specials,"Drama, Slice of Life",Special,2,5.77,132
5809,33655,Alps no Shoujo Heidi? Chara Onji,"Comedy, Parody",TV,Unknown,6.79,277
5810,32253,Ama Gli Animali,Kids,Movie,1,5.67,37
5811,25971,Angel (Special),Dementia,Special,1,5.59,137
5812,22959,Angel ga Tonda Hi,"Comedy, Slice of Life",Movie,1,5.67,77
5813,17671,Animal 1,Sports,TV,27,6.71,122
5814,30914,Animax Taisou,"Kids, Sports",TV,Unknown,4.67,54
5815,20237,Anime Document: München e no Michi,Sports,TV,16,6.5,83
5816,25063,Anime Roukyoku Kikou Shimizu no Jirochouden,"Comedy, Drama, Historical",TV,30,5.25,66
5817,6520,Anime TV de Hakken! Tamagotchi,"Comedy, Fantasy, Kids, Slice of Life",TV,27,6.32,300
5818,8239,Anime Yasei no Sakebi,"Adventure, Drama",TV,22,6.11,182
5819,30617,Animegatari,Comedy,Movie,Unknown,5.36,1308
5820,8436,Animentary: Ketsudan,"Historical, Military",TV,26,7.08,324
5821,31563,"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",Historical,Special,1,7.12,122
5822,19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Kids,Special,1,5.97,120
5823,17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi,"Drama, Historical, Military",Movie,1,6.45,135
5824,29999,Aoki Uru: Overture,"Military, Sci-Fi",Special,1,5.75,361
5825,3844,Apache Yakyuugun,"Action, School, Sports",TV,26,5.68,268
5826,22851,Apo Apo World: Giant Baba 90-bun 1-hon Shoubu,"Comedy, Sports",Movie,1,5.14,72
5827,34249,Aqua Kids,"Adventure, Kids",TV,26,6.5,24
5828,25089,Araiguma Rascal Specials,"Drama, Slice of Life",Special,2,5.67,101
5829,29791,Are wa Dare?,Kids,Movie,1,4.58,114
5830,33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",Movie,1,7.18,210
5831,7633,Ari no Seikatsu,Fantasy,Movie,1,4.4,138
5832,21761,Ari to Hato,Kids,Movie,1,7.6,79
5833,21763,Ari to Hato (1953),Kids,Movie,1,7.6,72
5834,21765,Ari to Hato (1959),Kids,Movie,1,4.74,91
5835,33342,Ari to Kirigirisu,"Kids, Music",Movie,1,3.0,42
5836,33044,Asa da yo! Kaishain,Comedy,TV,Unknown,4.33,177
5837,6630,Asari-chan: Ai no Marchen Shoujo,"Adventure, Shoujo, Slice of Life",Movie,1,6.48,170
5838,13947,Ashita no Eleventachi,Sports,Special,1,6.05,154
5839,23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"Drama, Slice of Life",Movie,1,6.33,124
5840,21553,Asobo Toy-chan,Kids,TV,53,6.14,63
5841,28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui,Historical,Movie,1,6.75,85
5842,9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,Movie,1,6.0,196
5843,23523,Aterui,"Action, Fantasy, Historical",Movie,1,4.4,105
5844,31730,Audition,Music,Movie,1,6.0,78
5845,20975,Aura Battler Dunbine Memorial,"Adventure, Mecha, Sci-Fi",Special,3,5.63,219
5846,7715,Auto Mommy,Fantasy,Movie,1,5.12,173
5847,12951,AWOL,"Action, Military, Sci-Fi, Space",TV,12,5.33,293
5848,22247,Azumi Mamma★Mia,"Comedy, Kids",TV,60,5.6,101
5849,29708,Üks Uks,Dementia,Movie,1,6.17,66
5850,30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",TV,36,6.28,355
5851,30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"Comedy, Magic, Shoujo",TV,52,5.91,497
5852,31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,"Comedy, Magic, Shoujo",TV,52,4.77,141
5853,25963,Backkom Meogeujan Yeohaeng,"Adventure, Comedy, Kids, Magic",Movie,1,5.71,100
5854,15787,Backstage Idol Story,Music,TV,8,5.55,292
5855,17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,Movie,1,5.73,109
5856,20383,Baka Mukashibanashi Movie: Jijii Wars,"Comedy, Fantasy, Historical",Movie,1,5.19,111
5857,24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,Comedy,Special,1,6.58,173
5858,9284,Bakuhatsu Gorou,"Comedy, Sports",TV,26,5.74,176
5859,18227,Bakujuu Gasshin Ziguru Hazeru,"Action, Mecha",TV,6,5.78,244
5860,30249,Balgwanghaneun Hyeondaesa,Drama,Movie,1,6.57,195
5861,24875,Barnacle Lou,Kids,TV,52,6.33,61
5862,30989,Bary-san no Imabari-ben Kouza,Comedy,TV,Unknown,4.79,298
5863,16514,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19,152
5864,32089,Battle Spirits Shinnen Special,"Action, Game, Kids",Special,1,6.29,109
5865,29359,Bazar dé Gozarre,Comedy,Special,33,4.67,58
5866,29351,Beanuts,"Comedy, Kids",Special,2,4.5,46
5867,29897,Beer Mukashi Mukashi,Historical,Movie,1,5.29,85
5868,29710,Believe in It,Dementia,Movie,1,4.8,57
5869,17687,Bemubemu Hunter Kotengu Tenmaru,"Adventure, Fantasy",TV,19,6.67,107
5870,19547,Beompeoking Jaepeo,"Action, Cars",TV,26,4.85,91
5871,33550,Bic Contact X Mameshiba Collab CM,Comedy,Special,1,4.81,112
5872,9955,Big Mouth Do Do,"Kids, Slice of Life",TV,52,6.54,115
5873,9613,Big X,"Action, Historical, Sci-Fi, Shounen",TV,59,6.46,254
5874,30839,Big X Episode 0,"Action, Historical, Sci-Fi, Shounen",Special,1,5.7,55
5875,3909,Bikkuriman,"Comedy, Fantasy",TV,75,6.68,250
5876,5478,Bikkuriman 2000,"Adventure, Fantasy, Kids",TV,68,6.1,153
5877,10203,Bikkuriman: Daiichiji Seima Taisen,"Action, Adventure, Kids",Movie,1,5.71,109
5878,10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",Movie,1,5.42,108
5879,29373,Bip to Bap,"Adventure, Kids",TV,4,4.2,46
5880,8520,Biriken,"Comedy, Kids",TV,32,5.22,102
5881,8521,Biriken Nandemo Shoukai,"Comedy, Kids",TV,22,4.77,96
5882,9812,Bit the Cupid,Comedy,TV,48,6.0,109
5883,33950,Black Clover,"Action, Comedy, Fantasy, Magic, Shounen",Special,1,8.6,2247
5884,24793,Bloody Bunny,Comedy,TV,26,5.26,170
5885,4680,Bocchan,Historical,Special,1,6.17,317
5886,29886,Bogeul Bogeul Bomulseon,"Adventure, Fantasy",Movie,1,6.33,63
5887,20207,Boku no Boukuugou,"Drama, Historical, Kids",Special,1,7.14,154
5888,20189,Boku no Son Gokuu,"Adventure, Fantasy, Kids",Movie,1,5.79,186
5889,18191,Boku wa Ou-sama (TV),Kids,TV,12,6.4,141
5890,24795,Boku wa Ou-sama (TV) Special,Kids,Special,1,6.89,53
5891,20109,Bokura Mangaka: Tokiwasou Monogatari,"Comedy, Slice of Life",Special,1,7.31,137
5892,8416,Bonobono,Comedy,Movie,1,6.81,148
5893,8417,Bonobono (TV) Specials,Comedy,Special,9,5.8,120
5894,8403,Bonobono: Kumomo no Ki no Koto,Drama,Movie,1,6.0,137
5895,30892,Boo Boo Boy,"Cars, Kids",TV,26,4.73,128
5896,12371,Bosco no Mori no Nakama-tachi,"Adventure, Fantasy",Special,1,5.55,113
5897,8184,Bouken Gabotenjima,Adventure,TV,39,6.58,140
5898,8183,Bouken Korobokkuru,Adventure,TV,26,6.58,171
5899,8182,Bouken Shounen Shadar,"Adventure, Horror",TV,156,6.65,184
5900,3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",TV,52,6.32,295
5901,28983,Bouken-tachi Gamba to Nanbiki no Nakama,"Adventure, Kids",Movie,1,6.71,95
5902,31258,Box,Dementia,Movie,1,3.61,98
5903,10435,Boyfriend,"Romance, Shoujo, Sports",Special,1,5.68,243
5904,10044,Brave Fire S0.9,"Mecha, Sci-Fi",Special,1,5.88,144
5905,29467,Bubaga,"Adventure, Kids",TV,8,7.6,48
5906,9540,Bucket de Gohan,Comedy,TV,20,7.13,119
5907,10210,Bug tte Honey,"Adventure, Comedy",TV,51,6.3,146
5908,31868,Bug tte Honey: Megarom Shoujo Mai 4622,"Adventure, Comedy",Movie,1,6.0,58
5909,16786,Bulsajo Robot Phoenix King,"Action, Mecha, Shounen, Space",Movie,1,3.11,133
5910,24881,Bunbuku Chagama,Kids,Movie,1,7.1,88
5911,23611,Bunna yo Ki kara Orite Koi,"Adventure, Kids",Movie,1,6.25,53
5912,32237,Burutabu-chan,"Comedy, Fantasy, Magic",TV,Unknown,5.0,37
5913,6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",Movie,1,5.07,151
5914,9447,Byulbyul Iyagi 2,"Drama, Psychological",Movie,6,5.86,122
5915,32738,Calbee Hitokuchi Gekijou,"Comedy, Slice of Life",Special,18,4.38,46
5916,27915,Captain,"Shounen, Sports",Special,1,6.44,93
5917,9905,Captain (TV),"Shounen, Sports",TV,26,6.46,208
5918,18759,Captain the Movie,"Shounen, Sports",Movie,1,6.41,106
5919,23721,Carino Coni,"Fantasy, Kids",TV,26,6.93,99
5920,32345,Celebration and Chorale,Music,Movie,1,5.28,93
5921,33344,Cello Hiki no Gauche,"Fantasy, Kids, Music",Movie,1,4.21,72
5922,33728,Chain Chronicle: Haecceitas no Hikari Part 1,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.67,5589
5923,23185,Chamebou Kuukijuu no Maki,Comedy,Movie,1,8.4,66
5924,23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Comedy,Movie,1,6.0,72
5925,30267,Chan Shuo A Kuan,"Comedy, Slice of Life",Movie,1,5.5,41
5926,21025,Chang,"Drama, Military, Thriller",Movie,1,6.33,248
5927,30228,Chel-in sacheon-wang,"Action, Sci-Fi",Movie,1,4.43,47
5928,9868,Chengyu Donghua Lang,"Historical, Kids",TV,180,6.04,144
5929,16558,Cheol-in 007,"Action, Mecha, Sci-Fi",Movie,1,4.27,101
5930,17893,Cheonbangjichuk Hani,"Comedy, Drama, School, Sports",TV,13,6.78,149
5931,18271,Cheorin Samchongsa,"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4.0,114
5932,9903,"Chi Dor Dor, Chi Dor Dor",Kids,TV,15,5.77,87
5933,8025,Chi-Sui Maru,Comedy,TV,41,5.63,185
5934,11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,5.08,114
5935,11731,Chi-Sui Maru Specials,Comedy,Special,2,5.33,94
5936,31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206
5937,17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,"Adventure, Kids",Special,1,6.4,76
5938,8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",TV,26,6.36,133
5939,24923,Chibikko Kamu no Bouken,"Adventure, Kids",Movie,1,7.25,55
5940,29947,Chibikuro Sambo no Tora Taiji,Kids,Movie,1,5.8,57
5941,29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,1,6.0,54
5942,32417,Chibinacs,Comedy,TV,25,5.5,39
5943,32418,Chibinacs 2.0,Comedy,TV,25,4.33,36
5944,32419,Chibinacs 3,Comedy,TV,25,4.43,36
5945,31129,Chichi to Ko,Drama,Special,1,6.0,45
5946,9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",TV,39,7.83,147
5947,31236,Chieri to Cherry,"Adventure, Fantasy, Shoujo",Movie,1,6.0,180
5948,30060,Chii Jiaan Chuaanqii,"Action, Adventure, Fantasy",TV,26,5.33,56
5949,29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",TV,10,5.8,49
5950,24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"Fantasy, Kids, Military",Special,1,7.2,65
5951,29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,1,4.78,93
5952,25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,"Romance, Shoujo, Slice of Life",Special,1,7.0,84
5953,24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93
5954,19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,"Drama, Music, School",Special,1,5.57,90
5955,29135,Chiisana Teien,"Adventure, Fantasy",Movie,1,5.91,151
5956,29793,Chikara Bashi,Kids,Movie,1,4.59,103
5957,7354,Chikara to Onna no Yo no Naka,Historical,Movie,1,5.31,175
5958,22755,Chikasugi Idol Akae-chan,"Comedy, Game, Parody",TV,12,4.28,112
5959,16303,Chikkun Takkun,"Comedy, Sci-Fi",TV,23,6.0,103
5960,8563,Chikyuu Monogatari Telepath 2500,"Adventure, Drama, Sci-Fi",Movie,1,5.52,254
5961,14623,Chikyuu SOS Sore Ike Kororin,"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87
5962,30634,Chikyuu wo Mitsumete,"Sci-Fi, Space",Movie,1,5.2,70
5963,17457,Chingou Muchabee,"Adventure, Comedy",TV,26,6.75,80
5964,5908,Chinpui,Comedy,TV,56,6.15,222
5965,10039,Chinpui Specials,Comedy,Special,2,5.7,87
5966,10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,1,6.0,107
5967,17689,Chironup no Kitsune,Drama,Movie,1,7.48,196
5968,33262,Chobitto Zukan,"Fantasy, Kids",TV,52,4.5,63
5969,31246,Choegang Habche: Mix Master,"Adventure, Fantasy",TV,39,6.79,168
5970,31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",TV,26,7.2,86
5971,16041,Chogattai Majutsu Robot Ginguiser Specials,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111
5972,23191,Chokin no Susume,Comedy,Movie,1,6.0,71
5973,6636,Chou Kousoku Galvion,"Action, Mecha, Military, Police",TV,22,6.32,364
5974,21433,Chou Zenmairobo: Patrasche,"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,178
5975,23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"Action, Comedy, Game, Kids",TV,32,5.72,162
5976,8853,Chouriki Robo Galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,168
5977,24927,Chuuchuu Banban,"Adventure, Kids",Movie,1,6.5,61
5978,28829,Cinterrier-jou no Hanamuko,"Comedy, Fantasy, Kids",Movie,1,3.62,117
5979,25969,Clock,Dementia,Special,1,4.04,84
5980,32944,CoCO &amp; NiCO,"Comedy, Kids",TV,39,4.53,318
5981,13503,Cofun Gal no Coffy (TV),"Comedy, Parody",TV,12,6.9,77
5982,13505,Cofun Gal no Coffy Campus Life,Comedy,TV,11,5.78,78
5983,13511,Cofun Gal no Coffy: Cofunderella,Comedy,Movie,1,5.0,64
5984,13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Comedy,Movie,1,4.29,66
5985,13507,Cofun Gal no Coffy: Okehazama no Tatakai,"Comedy, Historical, Parody",Movie,1,5.13,66
5986,30923,Colorful Ninja Iromaki,Fantasy,Movie,1,6.0,442
5987,16794,Computer Haekjeonham Pokpa Daejakjeon,"Action, Sci-Fi, Shounen",Movie,1,4.22,119
5988,30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"Comedy, Historical, Kids",Movie,1,5.63,81
5989,25985,Contact,"Comedy, Kids, Sci-Fi",Special,1,5.0,102
5990,25977,Contact 2,"Comedy, Kids, Sci-Fi",Special,1,5.58,101
5991,30050,Cooking Papa Christmas Special,"Comedy, Slice of Life",Special,1,6.0,66
5992,32630,Coral no Tanken,"Adventure, Kids, Music",TV,50,6.14,54
5993,29711,Countdown,Dementia,Movie,1,4.25,62
5994,31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,"Comedy, Kids, Shounen",Movie,1,7.3,320
5995,30955,Crazy Monkey,Ecchi,Movie,1,4.81,92
5996,33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721
5997,33686,Cyborg 009: Call of Justice 2,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377
5998,33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377
5999,7956,Cybot Robocchi,"Comedy, Sci-Fi",TV,39,6.19,162
6000,6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,1,5.23,105
6001,6759,Cynical Hysterie Hour: Trip Coaster,"Comedy, Slice of Life",Movie,1,5.96,110
6002,6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,6.15,126
6003,6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,5.59,102
6004,19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",Movie,1,6.13,91
6005,25081,Daisougen no Chiisana Tenshi Bush Baby Specials,"Adventure, Drama",Special,2,5.27,84
6006,29469,Daisuki! Nendomama,"Fantasy, Kids, Slice of Life",TV,9,5.75,50
6007,18007,Dalam-iwa Goseumdochi,"Historical, Military",TV,Unknown,6.47,122
6008,16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",Movie,1,4.13,94
6009,10887,Dame Oyaji,Comedy,TV,26,6.07,109
6010,17703,Danchi Tomoo,"Comedy, Seinen",TV,78,6.25,557
6011,31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,"Comedy, Seinen",Special,1,4.6,56
6012,23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",TV,50,7.3,74
6013,16816,David and Goliath,"Adventure, Historical, Kids",Movie,1,4.5,80
6014,30893,Deban Desu Yo! Onigirizu,Comedy,TV,6,4.0,163
6015,27551,Deko Boko Friends,"Comedy, Kids",TV,Unknown,7.14,61
6016,23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,7.08,102
6017,31644,Deniroo&#039;s Circus,Comedy,Special,1,3.57,69
6018,7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",TV,26,6.0,143
6019,9869,Din Dong,"Comedy, Parody",Special,1,5.18,80
6020,31746,Dochamon Junior,"Comedy, Kids",TV,16,5.09,85
6021,34207,Dochamon Junior 2,"Comedy, Kids",TV,Unknown,6.0,41
6022,19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152
6023,23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62
6024,18317,Dodani,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59
6025,17665,Dohyou no Oni-tachi,"Drama, Historical, Sports",Movie,1,5.83,83
6026,3825,Dokaben,"Action, School, Shounen, Sports",TV,163,6.49,301
6027,15957,Dokachin,"Comedy, Kids",TV,26,5.62,84
6028,18327,Dokgotak Dasi Chajeun Maundeu,"Shounen, Sports",Movie,1,5.0,70
6029,16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,5.5,72
6030,18325,Dokkaebi Bangmang-I,"Action, Demons, Shounen",Movie,1,4.33,67
6031,18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79
6032,21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",TV,26,6.29,63
6033,13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,137
6034,30034,Dolittle-sensei Monogatari,"Adventure, Kids",TV,13,6.5,57
6035,8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127
6036,29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,1,5.67,78
6037,11625,Donbe Monogatari,Kids,Special,1,5.67,107
6038,5916,Donguri no Ie,Drama,Movie,1,7.0,106
6039,19901,Donkikko,"Comedy, Shounen",TV,21,6.75,71
6040,2642,Dorami-chan: A Blue Straw Hat,"Fantasy, Kids",Movie,1,5.28,121
6041,2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,1,5.9,135
6042,2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,5.35,126
6043,6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,179
6044,29349,Doron Coron,"Kids, Slice of Life",Movie,1,4.62,46
6045,24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",TV,115,7.5,104
6046,25299,Dosukoi! Wanpaku Dohyou,"Drama, Sports",Movie,1,5.25,53
6047,20077,Dotanba no Manners,"Comedy, Slice of Life",TV,283,6.75,75
6048,20083,Doteraman,"Comedy, Sci-Fi",TV,20,6.0,79
6049,27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,5.67,68
6050,8478,Doubutsu Kankyou Kaigi,Kids,TV,20,5.68,151
6051,20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,98
6052,7498,Doubutsu Olympic Taikai,Comedy,Movie,1,4.51,149
6053,31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,155
6054,28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196
6055,30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,"Comedy, Sci-Fi, Shounen",Special,1,7.11,152
6056,30420,Dr. Slump: Arale-chan no Koutsuu Anzen,"Comedy, Sci-Fi, Shounen",Special,1,5.94,159
6057,28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,"Comedy, Sci-Fi, Shounen",Special,1,6.97,198
6058,28369,Dr. Slump: Arale-chan Specials,"Comedy, Sci-Fi, Shounen",Special,2,6.84,220
6059,30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248
6060,30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165
6061,31261,Drill,Dementia,Movie,1,3.4,106
6062,29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",TV,51,5.19,486
6063,32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",TV,Unknown,5.13,460
6064,32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108
6065,8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,105
6066,20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,87
6067,19907,Ecchan no Sensou,"Drama, Historical",Movie,1,7.17,100
6068,29431,Eddie the Fast Break,"Kids, Sports",TV,Unknown,6.11,67
6069,9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173
6070,28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,99
6071,6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,203
6072,27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5.0,53
6073,32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.46,95
6074,19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",Movie,1,6.67,80
6075,30026,Ekubo Ouji,"Comedy, Kids",TV,50,6.5,39
6076,3243,Elec-king The Animation,Comedy,TV,13,6.55,96
6077,29423,En En Nikoli,"Adventure, Kids, Music",Special,3,5.4,40
6078,15137,Entotsuya Peroo,Kids,Movie,1,4.6,150
6079,34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37
6080,10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148
6081,30193,Eun-sil-i,Drama,Movie,1,5.81,163
6082,16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83
